case,subcase_id,method,n_trials,n_read,n_complete,n_oom,n_timeout,n_resource_fail,n_unknown_missing,n_sim_fail,n_fit_fail,n_pred_fail,n_gp_fail,n_k_fail,n_ci_fail,n_nonresource_incomplete,n_successful_fits,prop_complete,prop_resource_fail,mean_fit_time,median_fit_time,sd_fit_time,max_fit_time,max_to_median_fit_time,mean_total_time_observed,max_total_time_observed,mean_total_time_complete,max_total_time_complete,decision,n_full_seeds,projected_total_hours,projected_total_hours_buffered,suggested_walltime_minutes
sitar,15,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2.4625133333333333,2.224533333333333,0.3594078398328749,2.9208333333333334,1.313009470151043,3.2170233333333336,3.5707999999999998,3.2170233333333336,3.5707999999999998,include,100,5.361705555555556,6.702131944444445,4.4635
sitar,15,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.17579333333333336,0.14553333333333338,0.06777069036259128,0.2969833333333334,2.0406550618415022,0.6199766666666666,0.7532166666666666,0.6199766666666666,0.7532166666666666,include,100,1.0332944444444443,1.2916180555555554,0.9415208333333334
sitar,15,Oracle-SITAR,5,5,5,0,0,0,0,0,0,0,0,5,0,0,5,1,0,13.661153333333333,13.770800000000001,0.21927338004063496,13.834183333333334,1.0046027342880104,22.09153666666667,22.353516666666668,22.09153666666667,22.353516666666668,include,100,36.81922777777778,46.024034722222225,27.941895833333334
sitar,15,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.29860000000000003,0.2980499999999999,0.010378014956842388,0.3082666666666667,1.0342783649275853,1.256,1.3321666666666667,1.256,1.3321666666666667,include,100,2.0933333333333333,2.6166666666666667,1.6652083333333334
sitar,16,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.83184,0.8396,0.17435265850504775,1.1008333333333333,1.3111402255042084,5.399936666666667,6.5758,5.399936666666667,6.5758,include,100,8.999894444444445,11.249868055555556,8.21975
sitar,16,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.10599666666666668,0.10234999999999997,0.015712810590937158,0.12225000000000001,1.1944308744504157,0.5292566666666667,0.5943333333333334,0.5292566666666667,0.5943333333333334,include,100,0.8820944444444445,1.1026180555555556,0.7429166666666667
sitar,16,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,6.036793333333334,6.2871,0.6860019305325933,6.74725,1.073189546849899,6.675023333333334,7.3897,6.675023333333334,7.3897,include,100,11.12503888888889,13.906298611111112,9.237125
sitar,16,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.08644999999999999,0.08523333333333329,0.004724654602308086,0.09439999999999997,1.1075479077043413,0.3877966666666667,0.4210166666666667,0.3877966666666667,0.4210166666666667,include,100,0.6463277777777778,0.8079097222222222,0.5262708333333334
sitar,16,Oracle-SITAR,5,5,5,0,0,0,0,0,0,0,0,5,0,0,5,1,0,13.37109,13.433883333333336,0.11628983821565074,13.477016666666666,1.0032107866551367,21.959126666666666,22.093216666666663,21.959126666666666,22.093216666666663,include,100,36.59854444444444,45.74818055555555,27.61652083333333
sitar,16,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3.0083800000000003,2.952733333333333,0.24190931307000152,3.2772833333333335,1.1099151069065951,4.018973333333333,4.357983333333333,4.018973333333333,4.357983333333333,include,100,6.6982888888888885,8.37286111111111,5.447479166666667
sitar,17,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.18444333333333332,0.18431666666666668,0.046932757157921653,0.25655,1.3918980016276334,4.27903,4.6745833333333335,4.27903,4.6745833333333335,include,100,7.131716666666666,8.914645833333331,5.843229166666667
sitar,17,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.14262333333333338,0.14528333333333332,0.005814978264982759,0.14573333333333338,1.0030973958930829,0.6641333333333334,0.6832499999999999,0.6641333333333334,0.6832499999999999,include,100,1.106888888888889,1.3836111111111113,0.8540625
sitar,17,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,15.207816666666668,17.199316666666668,4.213962391347892,17.344933333333337,1.0084664216310921,16.245123333333336,18.446749999999998,16.245123333333336,18.446749999999998,include,100,27.07520555555556,33.84400694444445,23.058437499999997
sitar,17,Oracle-SITAR,10,10,10,0,0,0,0,0,0,0,0,10,0,0,10,1,0,15.644376666666666,15.123175,1.0007363922027674,17.58063333333333,1.1624961910004568,26.271451666666668,28.14783333333333,26.271451666666668,28.14783333333333,include,100,43.78575277777778,54.73219097222223,35.18479166666666
sitar,17,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.05949666666666668,0.05898333333333336,0.0020192614161288576,0.06163333333333334,1.044927945747386,1.33166,1.5336333333333334,1.33166,1.5336333333333334,include,100,2.2194333333333334,2.7742916666666666,1.9170416666666668
sitar,18,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.30262333333333336,0.31043333333333334,0.06833951557399928,0.40518333333333334,1.305218511757758,3.9253766666666667,4.06115,3.9253766666666667,4.06115,include,100,6.542294444444445,8.177868055555557,5.076437499999999
sitar,18,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.12133333333333335,0.10838333333333333,0.01884233560658313,0.1421166666666667,1.311240965708135,0.56133,0.6345833333333334,0.56133,0.6345833333333334,include,100,0.93555,1.1694375,0.7932291666666668
sitar,18,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,8.465150000000001,8.9082,2.384516516799347,11.128766666666667,1.2492722061321777,9.326083333333333,12.032550000000002,9.326083333333333,12.032550000000002,include,100,15.543472222222222,19.42934027777778,15.040687500000002
sitar,18,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.43799333333333335,0.44889999999999997,0.033047773920660814,0.45756666666666673,1.0193064528105742,0.8740666666666667,0.9051833333333333,0.8740666666666667,0.9051833333333333,include,100,1.4567777777777777,1.8209722222222222,1.1314791666666666
sitar,18,Oracle-SITAR,10,10,10,0,0,0,0,0,0,0,0,10,0,0,10,1,0,16.23506666666667,15.623050000000001,1.5191228218008075,18.260716666666667,1.1688317368674277,26.93709666666667,28.997850000000003,26.93709666666667,28.997850000000003,include,100,44.895161111111115,56.118951388888895,36.24731250000001
sitar,18,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.15450000000000003,0.15893333333333334,0.011095826292399838,0.1611666666666667,1.014052013422819,1.4272066666666667,1.6729333333333332,1.4272066666666667,1.6729333333333332,include,100,2.3786777777777774,2.973347222222222,2.0911666666666666
sitar,19,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.7196366666666667,0.7357333333333335,0.052665766606233205,0.7807166666666667,1.0611408118883652,4.337766666666667,5.733266666666667,4.337766666666667,5.733266666666667,include,100,7.229611111111112,9.03701388888889,7.1665833333333335
sitar,19,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.13756000000000002,0.1313166666666667,0.01845067598882066,0.1653833333333333,1.2594237847442564,0.6037833333333333,0.69815,0.6037833333333333,0.69815,include,100,1.0063055555555556,1.2578819444444445,0.8726875000000001
sitar,19,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,6.19123,6.245316666666667,1.173107857798156,7.568833333333333,1.211921466485553,7.1283,8.465983333333334,7.1283,8.465983333333334,include,100,11.880500000000001,14.850625,10.582479166666667
sitar,19,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.27159666666666665,0.31165000000000004,0.07165089787760284,0.33380000000000004,1.0710733194288464,0.7598566666666667,0.8304166666666667,0.7598566666666667,0.8304166666666667,include,100,1.266427777777778,1.5830347222222225,1.0380208333333334
sitar,19,Oracle-SITAR,5,5,5,0,0,0,0,0,0,0,0,5,0,0,5,1,0,16.50747,16.4902,0.08067759688345397,16.623683333333336,1.0080947067551234,27.387420000000002,27.545383333333337,27.387420000000002,27.545383333333337,include,100,45.645700000000005,57.057125000000006,34.43172916666667
sitar,19,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.5161966666666666,0.52625,0.024788111509798864,0.5390833333333334,1.0243863816310372,2.16629,2.3657833333333333,2.16629,2.3657833333333333,include,100,3.6104833333333337,4.513104166666667,2.9572291666666666
sitar,20,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.02984,0.9587500000000001,0.18198550560415516,1.3501833333333333,1.4082746631899172,4.66496,4.991233333333333,4.66496,4.991233333333333,include,100,7.774933333333333,9.718666666666667,6.239041666666666
sitar,20,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.13596,0.13551666666666667,0.0012072466377855118,0.1374166666666667,1.0140204156930268,0.6171333333333334,0.6242666666666667,0.6171333333333334,0.6242666666666667,include,100,1.0285555555555557,1.2856944444444447,0.7803333333333334
sitar,20,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,7.869986666666667,7.972216666666667,0.6756611966765915,8.879199999999999,1.1137680235317235,8.74852,9.722399999999999,8.74852,9.722399999999999,include,100,14.580866666666664,18.226083333333328,12.152999999999999
sitar,20,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.11909666666666668,0.11860000000000005,0.002312628374815111,0.12276666666666666,1.0351320966835296,0.4494066666666667,0.5060666666666668,0.4494066666666667,0.5060666666666668,include,100,0.7490111111111111,0.9362638888888888,0.6325833333333335
sitar,20,Oracle-SITAR,10,10,10,0,0,0,0,0,0,0,0,10,0,0,10,1,0,16.379356666666666,15.930833333333334,0.8961586194680674,18.03298333333333,1.1319548046241563,26.927376666666667,28.629266666666663,26.927376666666667,28.629266666666663,include,100,44.87896111111112,56.0987013888889,35.786583333333326
sitar,20,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5.976476666666667,5.129116666666666,1.5224064918192295,7.625383333333334,1.4866854916538588,7.793743333333334,9.843250000000001,7.793743333333334,9.843250000000001,include,100,12.989572222222224,16.23696527777778,12.3040625
sitar,21,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.26868000000000003,0.24681666666666674,0.1046233140047348,0.38465,1.558444189344317,5.214686666666667,7.185516666666667,5.214686666666667,7.185516666666667,include,100,8.691144444444445,10.863930555555557,8.981895833333335
sitar,21,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.23471000000000003,0.2033333333333334,0.07177034032244796,0.36308333333333337,1.7856557377049176,0.9801633333333334,1.3227666666666669,0.9801633333333334,1.3227666666666669,include,100,1.6336055555555555,2.042006944444444,1.6534583333333335
sitar,21,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,21.498213333333332,25.228516666666668,6.842225569024794,27.39656666666667,1.085936483252087,22.997226666666666,28.80561666666667,22.997226666666666,28.80561666666667,include,100,38.32871111111111,47.91088888888889,36.007020833333335
sitar,21,Oracle-SITAR,5,5,5,0,0,0,0,0,0,0,0,5,0,0,5,1,0,21.45559,20.437133333333335,2.3335601605998684,25.626483333333333,1.2539177053533272,34.70658,38.5223,34.70658,38.5223,include,100,57.844300000000004,72.305375,48.152875
sitar,21,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.13241,0.10955000000000001,0.06384037885399978,0.24613333333333334,2.2467670774380037,2.9254633333333335,6.8279000000000005,2.9254633333333335,6.8279000000000005,include,100,4.875772222222222,6.094715277777778,8.534875000000001
sitar,22,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.41265999999999997,0.38250000000000006,0.06102511391040394,0.5094333333333333,1.3318518518518516,4.9837533333333335,5.114216666666666,4.9837533333333335,5.114216666666666,include,100,8.306255555555556,10.382819444444443,6.392770833333332
sitar,22,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.17842333333333332,0.13886666666666667,0.06781217483280973,0.28669999999999995,2.0645703312530004,0.67787,1.0024666666666666,0.67787,1.0024666666666666,include,100,1.1297833333333331,1.4122291666666664,1.2530833333333333
sitar,22,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,15.144026666666667,13.070116666666667,4.888955444085167,23.069433333333333,1.7650518294276891,16.459826666666665,24.366216666666666,16.459826666666665,24.366216666666666,include,100,27.43304444444444,34.29130555555555,30.457770833333335
sitar,22,Local-GAM,10,10,9,0,0,0,0,0,1,0,0,0,0,1,9,0.9,0,0.49003703703703705,0.44869999999999993,0.058568360330387606,0.5782666666666666,1.2887601218334448,0.8231550000000001,0.9983000000000001,0.8529092592592593,0.9983000000000001,include,100,1.3719250000000003,1.7149062500000003,1.247875
sitar,22,Oracle-SITAR,5,5,5,0,0,0,0,0,0,0,0,5,0,0,5,1,0,21.98598,18.744733333333333,7.336609096618369,35.10233333333334,1.8726504511489455,37.131530000000005,57.77776666666667,37.131530000000005,57.77776666666667,include,100,61.88588333333335,77.35735416666668,72.22220833333334
sitar,22,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.24187666666666666,0.23598333333333332,0.00939860066416511,0.255,1.0805847870612333,2.2485566666666665,2.535433333333333,2.2485566666666665,2.535433333333333,include,100,3.7475944444444442,4.6844930555555555,3.1692916666666666
sitar,23,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.2532633333333334,1.2863666666666669,0.16785083217282878,1.4934833333333335,1.1610090435593792,5.8963866666666664,6.026033333333333,5.8963866666666664,6.026033333333333,include,100,9.82731111111111,12.284138888888886,7.532541666666667
sitar,23,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.22689000000000004,0.1942,0.07386669355444757,0.3590166666666667,1.8486955029179541,0.96578,1.2954333333333332,0.96578,1.2954333333333332,include,100,1.6096333333333335,2.0120416666666667,1.6192916666666666
sitar,23,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,8.62301,8.338666666666665,1.5343272796878915,10.223749999999999,1.2260653181963546,9.964153333333334,11.557349999999998,9.964153333333334,11.557349999999998,include,100,16.606922222222224,20.75865277777778,14.446687499999998
sitar,23,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.24315333333333333,0.2666,0.03789329939301789,0.27098333333333335,1.0164416104026006,0.64907,0.6846833333333334,0.64907,0.6846833333333334,include,100,1.0817833333333335,1.352229166666667,0.8558541666666668
sitar,23,Oracle-SITAR,5,5,5,0,0,0,0,0,0,0,0,5,0,0,5,1,0,19.249903333333336,19.22511666666667,0.10423449618261851,19.419333333333334,1.0101022360505831,32.502226666666665,32.90251666666667,32.502226666666665,32.90251666666667,include,100,54.17037777777777,67.71297222222222,41.128145833333335
sitar,23,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.8028366666666666,0.7857500000000001,0.06649702520497532,0.9171333333333335,1.1672075511719164,2.8806833333333333,3.3259333333333334,2.8806833333333333,3.3259333333333334,include,100,4.801138888888889,6.001423611111111,4.157416666666666
sitar,24,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.0780533333333333,0.9352333333333332,0.28267813051635643,1.4170833333333335,1.5152190184267744,5.494713333333333,5.875816666666667,5.494713333333333,5.875816666666667,include,100,9.157855555555555,11.447319444444444,7.3447708333333335
sitar,24,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.19043333333333332,0.1953666666666667,0.02673070695743839,0.2090333333333333,1.0699539327759764,0.7373966666666666,0.8066666666666666,0.7373966666666666,0.8066666666666666,include,100,1.2289944444444445,1.5362430555555555,1.0083333333333333
sitar,24,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,9.037033333333333,8.653533333333336,0.9133009109969061,10.491866666666668,1.2124373088449418,10.3832,11.807116666666667,10.3832,11.807116666666667,include,100,17.305333333333333,21.631666666666668,14.758895833333334
sitar,24,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.20911333333333335,0.18466666666666665,0.06918941935007114,0.3322833333333333,1.7993682310469314,0.6707466666666667,1.0287166666666667,0.6707466666666667,1.0287166666666667,include,100,1.1179111111111113,1.397388888888889,1.2858958333333335
sitar,24,Oracle-SITAR,5,5,5,0,0,0,0,0,0,0,0,5,0,0,5,1,0,20.083753333333334,20.143016666666664,0.22462069738660617,20.291400000000003,1.0073664901235417,33.45415666666667,33.78561666666667,33.45415666666667,33.78561666666667,include,100,55.75692777777778,69.69615972222223,42.23202083333334
sitar,24,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,8.81919,8.135666666666667,1.0915695742192122,10.058716666666667,1.236372761912566,10.911516666666666,12.25185,10.911516666666666,12.25185,include,100,18.185861111111112,22.73232638888889,15.314812499999999
