case,subcase_id,method,metric,estimate,lower,upper,n_available,n_expected,n_read,n_missing,n_oom,n_timeout,n_unknown_missing,n_sim_fail,n_fit_fail,n_pred_fail,n_gp_fail,n_k_fail,n_ci_fail,prop_oom,prop_timeout,prop_unknown_missing,prop_sim_fail,prop_fit_fail,prop_pred_fail,prop_gp_fail,prop_k_fail,prop_ci_fail,mean_time_total,mean_time_fit,max_time_total,max_time_fit,n_clusters,n_obs_per_cluster,subcase_label,prop_metric_missing,show_metric,method_label,reference_type,reference_label
sitar,15,Oracle-SITAR,coverage,0.9502133333333334,0.9487478780639799,0.9516787886026868,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,20.830209666666665,12.439127833333334,48.491933333333336,33.608200000000004,300,5,"d=300, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,19,Oracle-SITAR,coverage,0.949762,0.9486562733957478,0.9508677266042522,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,27.332534000000003,16.201800833333333,34.7047,21.37503333333333,400,5,"d=400, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,23,Oracle-SITAR,coverage,0.9496668,0.9485951167483201,0.95073848325168,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,36.94676333333334,22.499755833333335,119.21768333333333,82.50191666666667,500,5,"d=500, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,4,Oracle-SITAR,coverage,0.946952,0.9437277219227042,0.9501762780772959,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,3.5918069999999993,2.0343463333333336,3.930499999999999,2.258583333333324,50,10,"d=50, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,8,Oracle-SITAR,coverage,0.949433,0.9469385768025739,0.9519274231974261,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,7.127670166666666,4.147766833333333,7.4761,4.299016666666671,100,10,"d=100, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,12,Oracle-SITAR,coverage,0.9503505,0.948727791390092,0.951973208609908,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,14.066798833333333,8.368631666666666,16.9132,10.161183333333334,200,10,"d=200, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,16,Oracle-SITAR,coverage,0.950847,0.9496607885679416,0.9520332114320584,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,21.057115833333334,12.6830325,30.3068,20.355616666666666,300,10,"d=300, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,20,Oracle-SITAR,coverage,0.9499155,0.9487500972089327,0.9510809027910674,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,28.291682666666667,16.943771666666667,30.65745,19.290433333333336,400,10,"d=400, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,24,Oracle-SITAR,coverage,0.9505646,0.9495664872105045,0.9515627127894954,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,35.64804,21.553238,45.73448333333334,28.496550000000003,500,10,"d=500, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,1,Population-oracle,rmw2,1.266128368169974,1.1654349761019265,1.3593834653429564,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,2,"d=50, n_i=2",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
